id,FsF_A1_01M_1_earned,FsF_A1_01M_earned,FsF_A1_02MD_1_earned,FsF_A1_02MD_2_earned,FsF_A1_02MD_earned,FsF_A1_1_01MD_1_earned,FsF_A1_1_01MD_2_earned,FsF_A1_1_01MD_earned,FsF_A1_2_01MD_1_earned,FsF_A1_2_01MD_2_earned,FsF_A1_2_01MD_earned,FsF_F1_01MD_1_earned,FsF_F1_01MD_2_earned,FsF_F1_01MD_earned,FsF_F1_02MD_1_earned,FsF_F1_02MD_2_earned,FsF_F1_02MD_4_earned,FsF_F1_02MD_5_earned,FsF_F1_02MD_earned,FsF_F2_01M_2_earned,FsF_F2_01M_3_earned,FsF_F2_01M_earned,FsF_F3_01M_2_earned,FsF_F3_01M_earned,FsF_F4_01M_1_earned,FsF_F4_01M_earned,FsF_I1_01M_1_earned,FsF_I1_01M_2_earned,FsF_I1_01M_earned,FsF_I2_01M_2_earned,FsF_I2_01M_earned,FsF_I3_01M_1_earned,FsF_I3_01M_2_earned,FsF_I3_01M_earned,FsF_R1_01M_1_earned,FsF_R1_01M_2_earned,FsF_R1_01M_3_earned,FsF_R1_01M_earned,FsF_R1_1_01M_1_earned,FsF_R1_1_01M_earned,FsF_R1_2_01M_1_earned,FsF_R1_2_01M_2_earned,FsF_R1_2_01M_earned,FsF_R1_3_01M_1_earned,FsF_R1_3_01M_3_earned,FsF_R1_3_01M_earned,FsF_R1_3_02D_1_earned,FsF_R1_3_02D_earned,score_earned_A,score_earned_A1,score_earned_A1_1,score_earned_A1_2,score_earned_F,score_earned_F1,score_earned_F2,score_earned_F3,score_earned_F4,score_earned_FAIR,score_earned_I,score_earned_I1,score_earned_I2,score_earned_I3,score_earned_R,score_earned_R1,score_earned_R1_1,score_earned_R1_2,score_earned_R1_3
fg,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
cu-vo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
sato,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
orex-sam,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
scio,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
admf,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
admo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
rnrmu,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
edem-connectonto,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
cn,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
gff-m4m,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
pdo_cas,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
emo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
qudt2-1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
rpo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
syrian-cinema,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
pts,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
exmo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
lico,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
matr,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
mini-fast-1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
neumore,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
panet,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
envs_variables,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
snomedct,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
fit_bit,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
icw,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
ogco,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
insname,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
ontoreplicov,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
nidm-results,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
hivcrs,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
dloro,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
gffo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
nro,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
rh-mesh,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
intvmode,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
cohsi2study,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
fast-chrono,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
ibio,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
adher_intcare_sp,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
edda,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
patgv,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
eso_c,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
hns,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
mixs,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
mooccuado,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
fish-ast,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
mpo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
cseo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bp-metadata,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
obs,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
ito,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
leo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
adalab,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
mepo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
arcrc,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
csso,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
apadisorders,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
sweet,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
eo1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
satusehatthesis,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
mwla,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
fgnhns,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
m,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
mm,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
pmo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
ftc,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
ifar,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
onl-dp,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
cpro,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
altproton,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
inbio,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
ik,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
vodanauganda,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
pcao,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
gb,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
fall,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
hed,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
regn_go,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bclion,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
simm,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
tdwgspec,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
matrcompound,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
fast-title,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
dranpto,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
