id,KG name,Dataset URL,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
t4gm-info,Thesaurus for Graphic Materials (t4gm.info),http://www.t4gm.info/,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
university-plymouth-reading-lists,University of Plymouth Reading Lists,http://lists.lib.plymouth.ac.uk/,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.51
bio2rdf-lsr,Bio2RDF::Lsr,http://lsr.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
Covid-on-the-Web,Covid-on-the-Web Dataset,https://github.com/Wimmics/CovidOnTheWeb,,,,,,,,,,,,,,,,,,,,,,,
entrez_gene,Entrez Gene,http://www.ncbi.nlm.nih.gov/gene,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,1,1,0.75,1,1,0,1,0.75,2.76
eagle-i-cau,eagle-i @ Clark Atlanta University,http://cau.eagle-i.net/,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
tcga-roadmap,TCGA Roadmap,http://tcga.github.com/Roadmap/,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,1,1,0.75,1,1,0,1,0.75,2.78
bio2rdf-sabiork,Bio2RDF::Sabiork,http://sabiork.bio2rdf.org/,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
bioportal-icps,ICPS Network,http://bioportal.bioontology.org/ontologies/1509,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-po_x1,Plant Growth and Development Stage,http://bioportal.bioontology.org/ontologies/1038,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-xco,Experimental Conditions Ontology,http://bioportal.bioontology.org/ontologies/1585,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-cno,Computational Neuroscience Ontology,http://bioportal.bioontology.org/ontologies/3003,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-epileponto,Epilepsy,http://bioportal.bioontology.org/ontologies/1639,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-imgt,IMGT-ONTOLOGY,http://bioportal.bioontology.org/ontologies/1491,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-lhn,Loggerhead nesting,http://bioportal.bioontology.org/ontologies/1024,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mhc,MaHCO - An MHC Ontology,http://bioportal.bioontology.org/ontologies/1088,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mod,Protein modification,http://bioportal.bioontology.org/ontologies/1041,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-neomarkontology,Neomark Oral Cancer-Centred Ontology,http://bioportal.bioontology.org/ontologies/1501,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-peo,Parasite Experiment Ontology,http://bioportal.bioontology.org/ontologies/1335,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-pmr,Physical Medicine and Rehabilitation,http://bioportal.bioontology.org/ontologies/3015,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-sbro,Smoking Behavior Risk Ontology,http://bioportal.bioontology.org/ontologies/1249,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-tok,TOK_Ontology,http://bioportal.bioontology.org/ontologies/1418,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
chemdb-basicInfo,chemdb  dataset,http://semweb.csdb.cn/chemdb,1,0.9998,1,0.67,1,1,0.94,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.19
bio2rdf-omim,Bio2RDF::Omim,http://omim.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bio2rdf-mgi,Bio2RDF::Mgi,http://mgi.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bio2rdf-orphanet,Bio2RDF::Orphanet,http://orphanet.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
fu-berlin-sider,SIDER: Side Effect Resource,http://www4.wiwiss.fu-berlin.de/sider/,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
fu-berlin-stitch,STITCH: Chemical-Protein Interactions,http://www4.wiwiss.fu-berlin.de/stitch/,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
bioportal-ddanat,Dictyostelium discoideum anatomy,http://bioportal.bioontology.org/ontologies/1008,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-oboe,OBOE,http://bioportal.bioontology.org/ontologies/1524,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
linked-tcga,Linked TCGA,absent,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
bio2rdf-affymetrix,Bio2RDF::Affymetrix,http://affymetrix.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bio2rdf-hgnc,Bio2RDF::Hgnc,http://hgnc.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bio2rdf-homologene,Bio2RDF::Homologene,http://homologene.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bioportal-wbls,C. elegans development,http://bioportal.bioontology.org/ontologies/1049,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bio2rdf-irefindex,Bio2RDF::Irefindex,http://irefindex.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bio2rdf-sgd,Bio2RDF::Sgd,http://sgd.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
organic-edunet,Organic Edunet Linked Open Data,http://data.organic-edunet.eu/,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
bioportal-repo,Reproductive trait and phenotype ontology,http://bioportal.bioontology.org/ontologies/1552,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
sparql-endpoint-status,SPARQL Endpoint Status,http://labs.mondeca.com/sparqlEndpointsStatus/endpoint/endpoint.html,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
bio2rdf-iproclass,Bio2RDF::Iproclass,http://iproclass.bio2rdf.org/,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
bioportal-hcpcs,HCPCS,http://bioportal.bioontology.org/ontologies/1529,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bio2rdf-biomodels,Bio2RDF::Biomodels,http://biomodels.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bio2rdf-interpro,Bio2RDF::Interpro,http://interpro.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bio2rdf-goa,Bio2RDF::Goa,http://goa.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bioportal-fbdv,Drosophila development,http://bioportal.bioontology.org/ontologies/1016,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bio2rdf-omim-resources,bio2rdf-omim-resources,absent,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bio2rdf-pharmgkb,Bio2RDF::Pharmgkb,http://pharmgkb.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bio2rdf-drugbank,Bio2RDF::Drugbank,http://drugbank.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
eagle-i-alaska,eagle-i @ University of Alaska Fairbanks,http://alaska.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
eagle-i-hunter-cuny,eagle-i @ Hunter College,http://hunter-cuny.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
cz-eh-1-atc,ATC groups,http://linked.opendata.cz/resource/dataset/atc,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
bioportal-mddb,Master Drug Data Base,http://bioportal.bioontology.org/ontologies/1426,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-co_wheat,Wheat trait,http://bioportal.bioontology.org/ontologies/1545,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
cz-sidc-drug-ingredients,Active ingredients of medicinal products available in Czech Republic,http://linked.opendata.cz/resource/dataset/sukl/drug-ingredients,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
cz-sidc-drugs,Medicinal products marketed in Czech Republic,http://linked.opendata.cz/resource/dataset/sukl/drugs,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
bioportal-carelex,CareLex,http://bioportal.bioontology.org/ontologies/3008,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-teddy,Terminology for the Description of Dynamics,http://bioportal.bioontology.org/ontologies/1407,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
eagle-i-meharry,eagle-i @ Meharry Medical College,http://meharry.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
plant-specimen,digitized plant specimen,http://semweb.csdb.cn/plant,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
kupkb,Kidney and Urinary Pathway Knowledge Base,absent,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,0,1,1,0.5,1,1,0,1,0.75,2.51
eagle-i-howard,eagle-i @ Howard University,http://howard.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
chem2bio2rdf,Chem2Bio2RDF,http://chem2bio2rdf.org,1,0,1,0.56,1,1,0.76,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.26
bio2rdf-taxon,bio2rdf-taxon,absent,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
CoLChina_sp2000,Catalogue of Life in China 2003 Edition,http://semweb.csdb.cn/ioz,1,0,1,0.67,1,1,0.78,0.5,1,0,1,0.62,1,1,0,1,0.75,0,1,0,1,0.5,2.65
bioportal-hugo,HUGO,http://bioportal.bioontology.org/ontologies/1528,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
eagle-i-hawaii,eagle-i @ University of Hawai’i at Mānoa,http://hawaii.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
farmbio-chembl,ChEMBL-RDF (@ Uppsala University),https://github.com/egonw/chembl.rdf,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
eagle-i-uccaribe,eagle-i @ Universidad Central del Caribe,http://uccaribe.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
arrayexpress_e-mtab-104,Transcription profiling of rat bladder after inoculation with bladder cancer cells,absent,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.05
eagle-i-xula,eagle-i @ Xavier University of Louisiana,http://xula.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
reactome-rdf,Reactome RDF,absent,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.05
eagle-i-montana,eagle-i @ Montana State University,http://montana.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
allie-abbreviation-and-long-form-database-in-life-science,Allie Abbreviation And Long Form Database in Life Science,http://allie.dbcls.jp/,1,0.815,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.88,3.85
lodac-bdls,LODAC BDLS,http://lod.ac/wiki/LODAC_BDLS,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
sandre,Taxons ,http://sandre.eaufrance.fr/,1,0.275675676,1,0.89,1,1,0.86,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.11
foodpedia,FOODpedia - Linked Data Dataset about Food Products and Ingredients,http://foodpedia.tk,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
eagle-i-msm,eagle-i @ Morehouse School of Medicine,http://msm.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
Naturopathy,Naturopathy Knowledge Graph (Ontology and Dataset) - RDF distribution of the naturopathy dataset.,http://sensormeasurement.appspot.com/dataset/naturopathy-dataset,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
bio2rdf-bioportal,Bio2RDF::Bioportal,http://bioportal.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bio2rdf-chembl,Bio2RDF::Chembl,http://chembl.bio2rdf.org/,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
bio2rdf-sider,Bio2RDF::Sider,http://sider.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
chemdb-phaseTransition,chemdb phase transition dataset,http://chemdc.casdc.cn/,1,0.9992,1,0.67,1,1,0.94,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.19
eagle-i-ohsu,eagle-i @ Oregon Health and Science University,http://ohsu.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
entice-graph,ENTICE Educational Episodes Knowledge Graph,https://data.entice.eu/,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
eagle-i-upr,eagle-i@ University of Puerto Rico - Medical Sciences Campus,http://upr.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
eagle-i-tuskegee,eagle-i @ Tuskegee University,http://tuskegee.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
PGxLOD,PGxLOD,https://pgxlod.loria.fr/,,,,,,,,,,,,,,,,,,,,,,,
ogolod,Orthology and Diseases Information - OGO,http://miuras.inf.um.es/~ogo/ogolod.html,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
eagle-i-famu,eagle-i @ Florida Agricultural and Mechanical University,http://famu.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
taxonconcept-occurences,taxonconcept-occurences,absent,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
micro-coronavirus,Coronavirus dataset,http://semweb.csdb.cn/micro,1,0.9614,1,0.67,1,1,0.94,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.19
disgenet,DisGeNET,http://ibi.imim.es/,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
linked-life-data,Linked Life Data,http://linkedlifedata.com/,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
PubChem_RDF,PubChem RDF,https://pubchem.ncbi.nlm.nih.gov/,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
http:sensormeasurement.appspot.comdatasetnaturopathy-dataset,Naturopathy knowledge Graph (Ontology and Dataset) - RDF distribution of the naturopathy dataset.,http://sensormeasurement.appspot.com/dataset/naturopathy-dataset,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
issa-agritrop,ISSA Agritrop Dataset,https://github.com/issa-project/issa-pipeline,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
nextprot,neXtProt,https://www.nextprot.org/,1,0,1,0.67,1,1,0.78,0.5,1,0,1,0.62,1,1,0,1,0.75,0,1,0,1,0.5,2.65
chemdb-estimatedProperties,chemdb estimated properties dataset,http://chemdc.casdc.cn/,1,0.961,1,0.67,1,1,0.94,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.19
ASCDC-AS-TFD-Fish-Species,Taiwan Fauna Database Research: Taiwan Digital Fish Species Database (AS-TFD-Fish-Species),https://data.ascdc.tw/en/data.php,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
bio2rdf-genage,Bio2RDF::Genage,http://genage.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
nvs,NERC Vocabulary Server 2.0,http://vocab.nerc.ac.uk/,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
eagle-i-tsu,eagle-i @ Texas Southern University,http://tsu.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
