id,title,url
npi,Non-Pharmacological Interventions (NPIs),https://bioportal.bioontology.org/ontologies/NPI
bflc,LC BIBFRAME 2.0 Vocabulary Extension,https://bioportal.bioontology.org/ontologies/BFLC
hhear,Human Health Exposure Analysis Resource,https://bioportal.bioontology.org/ontologies/HHEAR
hhearp,HHEAR Properties,https://bioportal.bioontology.org/ontologies/HHEARP
sarsmutonto,Ontology for SARS-CoV-2  lineages and mutations,https://bioportal.bioontology.org/ontologies/SARSMUTONTO
ecp,Electronic Care Plan,https://bioportal.bioontology.org/ontologies/ECP
bcsr-onto,Breast cancer screening recommendation ontology,https://bioportal.bioontology.org/ontologies/BCSR-ONTO
lpt,Livestock Product Trait Ontology,https://bioportal.bioontology.org/ontologies/LPT
orcs,Ontology for Representing CDM Semantics,https://bioportal.bioontology.org/ontologies/ORCS
genai,Generative AI Ontology,https://bioportal.bioontology.org/ontologies/GENAI
pharmgkb,PharmGKB Ontology,https://bioportal.bioontology.org/ontologies/PHARMGKB
gdmt,Generic Dataset Metadata Template Vocabulary,https://bioportal.bioontology.org/ontologies/GDMT
cdo,Chinese Diabetes Mellitus Ontology,https://bioportal.bioontology.org/ontologies/CDO
cdoh,Commercial determit of Health Ontology,https://bioportal.bioontology.org/ontologies/CDOH
adicap,Association pour le D̩veloppement de l'Informatique en Cytologie et Anatomie Pathologique,https://bioportal.bioontology.org/ontologies/ADICAP
cohsi2termsweekx,cohsi2termsweekx,https://bioportal.bioontology.org/ontologies/COHSI2TERMSWEEKX
dmto,Diabetes Mellitus Treatment Ontology,https://bioportal.bioontology.org/ontologies/DMTO
tm-mer,Traditional Medicine Meridian Value Sets,https://bioportal.bioontology.org/ontologies/TM-MER
mamo-scr-onto,Mammography Screening Ontology,https://bioportal.bioontology.org/ontologies/MAMO-SCR-ONTO
comet,LinkML Common Metadata Elements and Terms,https://bioportal.bioontology.org/ontologies/COMET
bero,Biological and Environmental Research Ontology,https://bioportal.bioontology.org/ontologies/BERO
drmo,Dental Restorative Material Ontology,https://bioportal.bioontology.org/ontologies/DRMO
assaynode,Assaynode,https://bioportal.bioontology.org/ontologies/ASSAYNODE
neic-onto,Unoffical NeIC Organisation Vocabulary,https://bioportal.bioontology.org/ontologies/NEIC-ONTO
nic,Nursing Interventions Classification,https://bioportal.bioontology.org/ontologies/NIC
contsonto,Continuity of care,https://bioportal.bioontology.org/ontologies/CONTSONTO
momcare,MomCareVocabulary,https://bioportal.bioontology.org/ontologies/MOMCARE
peo_ontology,Prompt Engineering Ontology,https://bioportal.bioontology.org/ontologies/PEO_ONTOLOGY
iso19115srs,ISO 19115 Reference Systems,https://bioportal.bioontology.org/ontologies/ISO19115SRS
iso19115tcc,ISO 19115 Topic Categories,https://bioportal.bioontology.org/ontologies/ISO19115TCC
m4m-21-variables,M4M.21 FAIRWare Variables,https://bioportal.bioontology.org/ontologies/M4M-21-VARIABLES
pbpko,Physiologically Based Pharmacokinetic ontology,https://bioportal.bioontology.org/ontologies/PBPKO
trak,Taxonomy for Rehabilitation of Knee Conditions,https://bioportal.bioontology.org/ontologies/TRAK
kenyaanc,kenyaancfile,https://bioportal.bioontology.org/ontologies/KENYAANC
inbiodiv,An Ontology for Indian Biodiversity Knowledge Management,https://bioportal.bioontology.org/ontologies/INBIODIV
canont,Upper-Level Cancer Ontology ,https://bioportal.bioontology.org/ontologies/CANONT
dcat3,DCAT3,https://bioportal.bioontology.org/ontologies/DCAT3
m4m-21-subjects,M4M.21 FAIRWare Subjects,https://bioportal.bioontology.org/ontologies/M4M-21-SUBJECTS
hio,Hearing Impairment Ontology,https://bioportal.bioontology.org/ontologies/HIO
option-ontology,Optimization Algorithm Benchmarking Ontology,https://bioportal.bioontology.org/ontologies/OPTION-ONTOLOGY
vrd,Vaccineresearchdata,https://bioportal.bioontology.org/ontologies/VRD
bcs8,Breast Cancer Staging - 8th Edition,https://bioportal.bioontology.org/ontologies/BCS8
bcs7,Breast Cancer Staging - 7th Edition,https://bioportal.bioontology.org/ontologies/BCS7
aspect,"ASPECT: wind energy vAriableS, ParametErs and ConsTants",https://bioportal.bioontology.org/ontologies/ASPECT
brazi,"Estados, Municipios, Bairros e Regi̵es do Brasil",https://bioportal.bioontology.org/ontologies/BRAZI
bci-o,Brain-Computer Interaction (BCI) Ontology,https://bioportal.bioontology.org/ontologies/BCI-O
dseo,Data Science Education Ontology,https://bioportal.bioontology.org/ontologies/DSEO
ho,Histological Ontology,https://bioportal.bioontology.org/ontologies/HO
hc,Habronattus Courtship Ontology,https://bioportal.bioontology.org/ontologies/HC
oco,OpenCareOntology ,https://bioportal.bioontology.org/ontologies/OCO
apaeducluster,Educational Cluster,https://bioportal.bioontology.org/ontologies/APAEDUCLUSTER
proj,Project ontology,https://bioportal.bioontology.org/ontologies/PROJ
zahrahaddad,????????,https://bioportal.bioontology.org/ontologies/ZAHRAHADDAD
qudt2,"Quantities, Units, Dimensions and Types (QUDT) Schema - Version 2.0",https://bioportal.bioontology.org/ontologies/QUDT2
gmm,GoMapMan,https://bioportal.bioontology.org/ontologies/GMM
my_syriancinema,MWS-WSM Syrian Cinema Ontology,https://bioportal.bioontology.org/ontologies/MY_SYRIANCINEMA
reproduce-me,REPRODUCE-ME,https://bioportal.bioontology.org/ontologies/REPRODUCE-ME
dccdfv,Dublin Core Collection Description Frequency Vocabulary,https://bioportal.bioontology.org/ontologies/DCCDFV
premedonto,Precision Medicine Ontology,https://bioportal.bioontology.org/ontologies/PREMEDONTO
ontosim,The Ontology of Information System on Mortality,https://bioportal.bioontology.org/ontologies/ONTOSIM
zonmw-content,ZonMW COVID-19,https://bioportal.bioontology.org/ontologies/ZONMW-CONTENT
apatreatment,APA Treatment Cluster,https://bioportal.bioontology.org/ontologies/APATREATMENT
melo,Melanoma Ontology,https://bioportal.bioontology.org/ontologies/MELO
glycocoo,GlycoConjugate Ontology,https://bioportal.bioontology.org/ontologies/GLYCOCOO
m4m19-subs,M4M19 Subjects,https://bioportal.bioontology.org/ontologies/M4M19-SUBS
issva,International Society for the Study of Vascular Anomalies (ISSVA) Ontology,https://bioportal.bioontology.org/ontologies/ISSVA
phfumiado,Phallusia fumigata Anatomy and Development Ontology,https://bioportal.bioontology.org/ontologies/PHFUMIADO
patel,Archana Patel,https://bioportal.bioontology.org/ontologies/PATEL
evi,Evidence Graph Ontology,https://bioportal.bioontology.org/ontologies/EVI
ontodm-core,Ontology of Core Data Mining Entities,https://bioportal.bioontology.org/ontologies/ONTODM-CORE
dsip8,DSIP8REFUGEE,https://bioportal.bioontology.org/ontologies/DSIP8
agromop,Control de Cacao,https://bioportal.bioontology.org/ontologies/AGROMOP
sco_f23,Syrian Cinema Ontology - ahmad - F23,https://bioportal.bioontology.org/ontologies/SCO_F23
rocknrolltest,ROCK-N-ROLL-TEST,https://bioportal.bioontology.org/ontologies/ROCKNROLLTEST
hcm-d,Home Cage Monitoring definition,https://bioportal.bioontology.org/ontologies/HCM-D
fitbit,Fitbit Vocabulary,https://bioportal.bioontology.org/ontologies/FITBIT
optimal,OPTImAL: An ontology for patient adherence modeling in physical activity domain,https://bioportal.bioontology.org/ontologies/OPTIMAL
tcdo,Traditional Chinese Drug Ontology,https://bioportal.bioontology.org/ontologies/TCDO
ooevv,Ontology of Experimental Variables and Values,https://bioportal.bioontology.org/ontologies/OOEVV
ontriscal,Ontology of Risk Stratification in Mental Health,https://bioportal.bioontology.org/ontologies/ONTRISCAL
diab,BioMedBridges Diabetes Ontology,https://bioportal.bioontology.org/ontologies/DIAB
dfo,Databank Family Ontology,https://bioportal.bioontology.org/ontologies/DFO
brct,Brain Region & Cell Type terminology,https://bioportal.bioontology.org/ontologies/BRCT
ctgo,Clinical Trials Gov Ontology,https://bioportal.bioontology.org/ontologies/CTGO
gender,Gender Identity,https://bioportal.bioontology.org/ontologies/GENDER
aceso,Adverse Childhood Experiences Ontology,https://bioportal.bioontology.org/ontologies/ACESO
cryoem,Cryo Electron Microscopy,https://bioportal.bioontology.org/ontologies/CRYOEM
hivmt,HIVMutation,https://bioportal.bioontology.org/ontologies/HIVMT
ethanc,ETHANC,https://bioportal.bioontology.org/ontologies/ETHANC
dsipfl7,DSIP_Fieldlab_7,https://bioportal.bioontology.org/ontologies/DSIPFL7
plosthes,PLOS Thesaurus,https://bioportal.bioontology.org/ontologies/PLOSTHES
go-plus,go-plus,https://bioportal.bioontology.org/ontologies/GO-PLUS
wear,WEAR: Wind Energy mAteRials Taxonomy,https://bioportal.bioontology.org/ontologies/WEAR
datacite-vocab,DATACITE V4.4,https://bioportal.bioontology.org/ontologies/DATACITE-VOCAB
vodana-migrants,VODANA MIGRANTS VOCABULARY,https://bioportal.bioontology.org/ontologies/VODANA-MIGRANTS
mineral,Material Mineral,https://bioportal.bioontology.org/ontologies/MINERAL
ckdo,Chronic Kidney Disease Ontology,https://bioportal.bioontology.org/ontologies/CKDO
hdmponto,HierarchicalDMProcessOnto,https://bioportal.bioontology.org/ontologies/HDMPONTO
onstr,Ontology for Newborn Screening Follow-up and Translational Research,https://bioportal.bioontology.org/ontologies/ONSTR
hcodonont,HGeneCodonOntology,https://bioportal.bioontology.org/ontologies/HCODONONT
vodanacovid,VODANA-COVIDTERMS,https://bioportal.bioontology.org/ontologies/VODANACOVID
test_a,TEST_A,https://bioportal.bioontology.org/ontologies/TEST_A
pcalion,Prostate Cancer Lifestyle Ontology,https://bioportal.bioontology.org/ontologies/PCALION
mono,Monogenean Ontology,https://bioportal.bioontology.org/ontologies/MONO
macroalgaetraits,Macroalgae Traits Thesaurus,https://bioportal.bioontology.org/ontologies/MACROALGAETRAITS
mosaic,The MOSAiC Ontology,https://bioportal.bioontology.org/ontologies/MOSAIC
bcteo,Bone and Cartilage Tissue Engineering Ontology,https://bioportal.bioontology.org/ontologies/BCTEO
triage,Nurse triage,https://bioportal.bioontology.org/ontologies/TRIAGE
socpres,Social Prescribing Ontology,https://bioportal.bioontology.org/ontologies/SOCPRES
mcr_tx,MultiCaRe Taxonomy,https://bioportal.bioontology.org/ontologies/MCR_TX
sp_ontology,SmartPITeS Proyect Ontology for Complex Chronic Patients,https://bioportal.bioontology.org/ontologies/SP_ONTOLOGY
ontoparon_social,"Ontology of amyotrophic  lateral sclerosis, social module",https://bioportal.bioontology.org/ontologies/ONTOPARON_SOCIAL
nddo,Neurodegenerative Disease Data Ontology,https://bioportal.bioontology.org/ontologies/NDDO
opd-nambobi,SELECTED OTHER PRIORITY DISEASES UNDER IDSR (INTEGRATED DISEASE SURVEILLANCE AND RESPONSES),https://bioportal.bioontology.org/ontologies/OPD-NAMBOBI
lbo,Livestock Breed Ontology,https://bioportal.bioontology.org/ontologies/LBO
lungmap-mouse,Anatomic Ontology for Mouse Lung Maturation,https://bioportal.bioontology.org/ontologies/LUNGMAP-MOUSE
incentive,INCENTIVE Community Controlled Vocabulary,https://bioportal.bioontology.org/ontologies/INCENTIVE
ontopsychia,"OntoPsychia, social module",https://bioportal.bioontology.org/ontologies/ONTOPSYCHIA
ml_mcr_tx,MultiCaRe Taxonomy (ML Labels),https://bioportal.bioontology.org/ontologies/ML_MCR_TX
nihss,National Institutes of Health Stroke Scale Ontology,https://bioportal.bioontology.org/ontologies/NIHSS
ros,Radiation Oncology Structures Ontology,https://bioportal.bioontology.org/ontologies/ROS
allergydetector,Allergy Detector II,https://bioportal.bioontology.org/ontologies/ALLERGYDETECTOR
nhsqi2009,NHS Quality Indicators,https://bioportal.bioontology.org/ontologies/NHSQI2009
hord,Holistic Ontology of Rare Diseases,https://bioportal.bioontology.org/ontologies/HORD
hasco,Human-Aware Science Ontology,https://bioportal.bioontology.org/ontologies/HASCO
envthes,"Thesaurus for long-term ecological research, monitoring, experiments",https://bioportal.bioontology.org/ontologies/ENVTHES
geosparql,GeoSPARQL,https://bioportal.bioontology.org/ontologies/GEOSPARQL
mvaont,Mosquito Vector Association Ontology with Biocontrol Agents,https://bioportal.bioontology.org/ontologies/MVAONT
legalapatest2,apalegal,https://bioportal.bioontology.org/ontologies/LEGALAPATEST2
agrocymac,Control y Monitoreo de afecciones en los cultivos,https://bioportal.bioontology.org/ontologies/AGROCYMAC
gecco,COVID-19 Common Datamodel,https://bioportal.bioontology.org/ontologies/GECCO
lsfc,LSFC,https://bioportal.bioontology.org/ontologies/LSFC
lsfo,Lifestyle Factor Ontology,https://bioportal.bioontology.org/ontologies/LSFO
hmislab0115,HMIS LAB 011 5,https://bioportal.bioontology.org/ontologies/HMISLAB0115
pino,Pregcy Information Needs Ontology,https://bioportal.bioontology.org/ontologies/PINO
mio,Myocardial Infarction Ontology,https://bioportal.bioontology.org/ontologies/MIO
hsclo38,Homo sapiens Chromosomal Location Ontology for GRCh38,https://bioportal.bioontology.org/ontologies/HSCLO38
lcgft,Library of Congress Genre/Form Thesaurus for Library and Archival Materials,https://bioportal.bioontology.org/ontologies/LCGFT
infra-en,Infrastructure,https://bioportal.bioontology.org/ontologies/INFRA-EN
koro,Knowledge Object Reference Ontology,https://bioportal.bioontology.org/ontologies/KORO
eol,Environment Ontology for Livestock,https://bioportal.bioontology.org/ontologies/EOL
bsao,Botryllus schlosseri anatomy and development ontology,https://bioportal.bioontology.org/ontologies/BSAO
hupson,Human Physiology Simulation Ontology,https://bioportal.bioontology.org/ontologies/HUPSON
farmaci,FARMACI AIFA,https://bioportal.bioontology.org/ontologies/FARMACI
tp4,Oualid,https://bioportal.bioontology.org/ontologies/TP4
ai,Artificial Intelligence,https://bioportal.bioontology.org/ontologies/AI
sse,Surgical Secondary Events,https://bioportal.bioontology.org/ontologies/SSE
pghd-bp,PGHD Auxillary - BP,https://bioportal.bioontology.org/ontologies/PGHD-BP
evs,Exposure Value Set,https://bioportal.bioontology.org/ontologies/EVS
intveetype,Interviewee Type,https://bioportal.bioontology.org/ontologies/INTVEETYPE
hcdr,Homelessness and Clinical Data Recording,https://bioportal.bioontology.org/ontologies/HCDR
inverseroles,ISO-15926-2_2003_inverseRoles,https://bioportal.bioontology.org/ontologies/INVERSEROLES
preo,Presence Ontology,https://bioportal.bioontology.org/ontologies/PREO
i-adopt,I-ADOPT Framework Ontology,https://bioportal.bioontology.org/ontologies/I-ADOPT
mltx,Machine Learning Methodology Taxonomy Mapping,https://bioportal.bioontology.org/ontologies/MLTX
pseudo,Pseudogene,https://bioportal.bioontology.org/ontologies/pseudo
dermlex,Dermatology Lexicon,https://bioportal.bioontology.org/ontologies/DERMLEX
ibo,Imaging Biomarker Ontology,https://bioportal.bioontology.org/ontologies/IBO
phenx,PhenX Phenotypic Terms,https://bioportal.bioontology.org/ontologies/PHENX
smo,Syrian Movies Ontology,https://bioportal.bioontology.org/ontologies/SMO
apastatistical,APA Statistical Cluster,https://bioportal.bioontology.org/ontologies/APASTATISTICAL
partumdo,postpartum depression ontology,https://bioportal.bioontology.org/ontologies/PARTUMDO
matrrock,Material Rock,https://bioportal.bioontology.org/ontologies/MATRROCK
strong,STress ONtoloGy,https://bioportal.bioontology.org/ontologies/STRONG
adher_intcare_en,Adherence and Integrated Care,https://bioportal.bioontology.org/ontologies/ADHER_INTCARE_EN
ontopneumo,Ontology of Pneumology,https://bioportal.bioontology.org/ontologies/ONTOPNEUMO
sco_v1,Sustainability Core Ontology,https://bioportal.bioontology.org/ontologies/SCO_V1
ontoparon,"Ontology of Amyotrophic Lateral Sclerosis, all modules",https://bioportal.bioontology.org/ontologies/ONTOPARON
fldlb3,FIELDLAB3_2023_2,https://bioportal.bioontology.org/ontologies/FLDLB3
tron,Tribolium Ontology,https://bioportal.bioontology.org/ontologies/TRON
kusiima,naava,https://bioportal.bioontology.org/ontologies/KUSIIMA
jerm,Just Enough Results Model Ontology,https://bioportal.bioontology.org/ontologies/JERM
nln,NLighten Ontology,https://bioportal.bioontology.org/ontologies/NLN
chear,Children's Health Exposure Analysis Resource,https://bioportal.bioontology.org/ontologies/CHEAR
bao-gpcr,G Protein-Coupled Receptor BioAssays Ontology,https://bioportal.bioontology.org/ontologies/BAO-GPCR
cptac,CPTAC Proteomics Pipeline Infrastructure Ontology,https://bioportal.bioontology.org/ontologies/CPTAC
paco,Physical Activity Ontology,https://bioportal.bioontology.org/ontologies/PACO
heio,Regional Healthcare System Interoperability and Information Exchange Measurement Ontology,https://bioportal.bioontology.org/ontologies/HEIO
abd,Anthology of Biosurveillance Diseases,https://bioportal.bioontology.org/ontologies/ABD
nccnehr,NCCN EHR Oncology Categories,https://bioportal.bioontology.org/ontologies/NCCNEHR
mstde,Minimal Standard Terminology of Digestive Endoscopy,https://bioportal.bioontology.org/ontologies/MSTDE
m4m-20-subjects,M4M.20 FAIRWare Subjects,https://bioportal.bioontology.org/ontologies/M4M-20-SUBJECTS
lungmap_h_cell,Cell Ontology for Human Lung Maturation,https://bioportal.bioontology.org/ontologies/LUNGMAP_H_CELL
pdon,Parkinson's Disease Ontology,https://bioportal.bioontology.org/ontologies/PDON
iso639-1,ISO 639-1: Codes for the Representation of Names of Languages - Part 1: Two-letter codes for languages,https://bioportal.bioontology.org/ontologies/ISO639-1
iso639-2,ISO 639-2: Codes for the Representation of Names of Languages,https://bioportal.bioontology.org/ontologies/ISO639-2
tco,Thyroid Cancer Ontology,https://bioportal.bioontology.org/ontologies/TCO
tst7,FIELDLAB3_2023,https://bioportal.bioontology.org/ontologies/TST7
lungmap_m_cell,Cell Ontology for Mouse Lung Maturation,https://bioportal.bioontology.org/ontologies/LUNGMAP_M_CELL
idqa,Image and Data Quality Assessment Ontology,https://bioportal.bioontology.org/ontologies/IDQA
eld,EthiopianListOfDiseases,https://bioportal.bioontology.org/ontologies/ELD
iceci,International Classification of  External Causes of Injuries,https://bioportal.bioontology.org/ontologies/ICECI
iso19115con,ISO 19115 Constraints Information,https://bioportal.bioontology.org/ontologies/ISO19115CON
id-amr,Infectious Diseases and Antimicrobial Resistance,https://bioportal.bioontology.org/ontologies/ID-AMR
patmhc,Placental Maternal Health Conditions,https://bioportal.bioontology.org/ontologies/PATMHC
neurobrg,NeuroBridge Ontology,https://bioportal.bioontology.org/ontologies/NEUROBRG
ontotoxnuc,Ontology of Nuclear Toxicity,https://bioportal.bioontology.org/ontologies/ONTOTOXNUC
regn_bro,REGN_BRO,https://bioportal.bioontology.org/ontologies/REGN_BRO
bridg,Biomedical Research Integrated Domain Group Model,https://bioportal.bioontology.org/ontologies/BRIDG
m4m19-vars,M4M19 Variables,https://bioportal.bioontology.org/ontologies/M4M19-VARS
fns-h,FNS-Harmony,https://bioportal.bioontology.org/ontologies/FNS-H
ncco,Nursing Care Coordination Ontology,https://bioportal.bioontology.org/ontologies/NCCO
ad-drop,Alzheimer Disease Relevance Ontology by Process,https://bioportal.bioontology.org/ontologies/AD-DROP
mchvodanaterms,MCHVODANATERMS,https://bioportal.bioontology.org/ontologies/MCHVODANATERMS
edda_pt,EDDA Publication Types Taxonomy,https://bioportal.bioontology.org/ontologies/EDDA_PT
mdm,Mapping of Drug Names and MeSH 2022,https://bioportal.bioontology.org/ontologies/MDM
svu_mws_wsm,Syrian Cinema Ontology,https://bioportal.bioontology.org/ontologies/SVU_MWS_WSM
adalab-meta,AdaLab-meta ontology,https://bioportal.bioontology.org/ontologies/ADALAB-META
exact,An ontology for experimental actions,https://bioportal.bioontology.org/ontologies/EXACT
rvo,Research Variable Ontology,https://bioportal.bioontology.org/ontologies/RVO
library,wsm24,https://bioportal.bioontology.org/ontologies/LIBRARY
lc-carriers,Library of Congress Carriers Scheme,https://bioportal.bioontology.org/ontologies/LC-CARRIERS
iso19115cc,ISO 19115 Common Classes,https://bioportal.bioontology.org/ontologies/ISO19115CC
iso19115ci,ISO 19115 Citation Information,https://bioportal.bioontology.org/ontologies/ISO19115CI
stmso,symptomatic treatment of multiple sclerosis ontology,https://bioportal.bioontology.org/ontologies/STMSO
ddiem,Drug Database for Inborn Errors of Metabolism (DDIEM) Ontology,https://bioportal.bioontology.org/ontologies/DDIEM
adar,Autism DSM-ADI-R ontology,https://bioportal.bioontology.org/ontologies/ADAR
lion,LipidOntology,https://bioportal.bioontology.org/ontologies/LION
covid19,COVID-19 Surveillance Ontology,https://bioportal.bioontology.org/ontologies/COVID19
phylont,Phylogenetic Ontology,https://bioportal.bioontology.org/ontologies/PHYLONT
fast-event-skos,FAST (Faceted Application of Subject Terminology) Event Facet,https://bioportal.bioontology.org/ontologies/FAST-EVENT-SKOS
iso19108to,ISO 19108 Temporal Objects,https://bioportal.bioontology.org/ontologies/ISO19108TO
longcovid,Long Covid Phenotype Ontology,https://bioportal.bioontology.org/ontologies/LONGCOVID
ahol,Animal Health Ontology for Livestock,https://bioportal.bioontology.org/ontologies/AHOL
cyto,CYTOKINE,https://bioportal.bioontology.org/ontologies/CYTO
aio,Artificial Intelligence Ontology,https://bioportal.bioontology.org/ontologies/AIO
radmo,RADx Metadata Ontology,https://bioportal.bioontology.org/ontologies/RADMO
vdot,Viral Disease Ontology Trunk,https://bioportal.bioontology.org/ontologies/VDOT
hp_o,Hypersensitivity pneumonitis ontology,https://bioportal.bioontology.org/ontologies/HP_O
pesont,Preposition_enabled Spatial Ontology,https://bioportal.bioontology.org/ontologies/PESONT
phenomeblast,PhenomeBLAST Ontology,https://bioportal.bioontology.org/ontologies/PHENOMEBLAST
three-st,3-Step Theory of suicide,https://bioportal.bioontology.org/ontologies/THREE-ST
hspo,Health and Social Person-centric Ontology,https://bioportal.bioontology.org/ontologies/HSPO
doccc,Diagnosis Ontology of Clinical Care Classification,https://bioportal.bioontology.org/ontologies/DOCCC
vodana-general,VODANATERMS,https://bioportal.bioontology.org/ontologies/VODANA-GENERAL
opdront,OPD Register Ontology,https://bioportal.bioontology.org/ontologies/OPDRONT
medicalinfo,mymedicalinformation,https://bioportal.bioontology.org/ontologies/MEDICALINFO
hecon,HECON: Health Condition Evolution Ontology,https://bioportal.bioontology.org/ontologies/HECON
bto-bfo,Brinell Test Ontology-BFO,https://bioportal.bioontology.org/ontologies/BTO-BFO
vodanethiopia_or,ETHIOPIA_OUTPATIENT,https://bioportal.bioontology.org/ontologies/VODANETHIOPIA_OR
kgcl,Knowledge Graph Change Language,https://bioportal.bioontology.org/ontologies/KGCL
bifo,Biofilm Ontology,https://bioportal.bioontology.org/ontologies/BIFO
oto, Obesity Tracking Ontology,https://bioportal.bioontology.org/ontologies/OTO
ird,Inherited Retinal Dystrophies,https://bioportal.bioontology.org/ontologies/IRD
irdg,Data harmonization ontology for cross border malaria surveillance ,https://bioportal.bioontology.org/ontologies/IRDG
sst,SATUSEHAT Thesis,https://bioportal.bioontology.org/ontologies/SST
snmi,"Systematized Nomenclature of Medicine, International Version",https://bioportal.bioontology.org/ontologies/SNMI
esso,Epilepsy Syndrome Seizure Ontology,https://bioportal.bioontology.org/ontologies/ESSO
ecdo,Elderly Care Dementia Ontology,https://bioportal.bioontology.org/ontologies/ECDO
brso,Biological Resource Schema Ontology,https://bioportal.bioontology.org/ontologies/BRSO
haauraado,Halocynthia aurantium Anatomy and Development Ontology,https://bioportal.bioontology.org/ontologies/HAAURAADO
onl-tasks,Cognitive Reserves Assessment Tasks,https://bioportal.bioontology.org/ontologies/ONL-TASKS
mera,Medical Educational Resource Aggregator,https://bioportal.bioontology.org/ontologies/MERA
inbancido,Assessment of Indian Economy During Covid-19 ,https://bioportal.bioontology.org/ontologies/INBANCIDO
etanc,ETHIOPIANC,https://bioportal.bioontology.org/ontologies/ETANC
bno,Bionutrition Ontology,https://bioportal.bioontology.org/ontologies/BNO
cwd,Consumer Wearable Device,https://bioportal.bioontology.org/ontologies/CWD
doremus-keys,Doremus List of Keys,https://bioportal.bioontology.org/ontologies/DOREMUS-KEYS
pathlex,Anatomic Pathology Lexicon,https://bioportal.bioontology.org/ontologies/PATHLEX
bcon,Breast Cancer Ontology,https://bioportal.bioontology.org/ontologies/BCON
bt-ontology,BrainTeaser Ontology (BTO),https://bioportal.bioontology.org/ontologies/BT-ONTOLOGY
iso-annotations,ISO-15926-2_2003_annotations,https://bioportal.bioontology.org/ontologies/ISO-ANNOTATIONS
fdt-o,FAIR Data Train Ontology,https://bioportal.bioontology.org/ontologies/FDT-O
hero,Healthcare Monitoring and Emergency Response Ontology,https://bioportal.bioontology.org/ontologies/HERO
home,Health Ontology for Minority Equity,https://bioportal.bioontology.org/ontologies/HOME
ciinteado,Ciona intestinalis Anatomy and Development Ontology,https://bioportal.bioontology.org/ontologies/CIINTEADO
procchemical,Chemical Process,https://bioportal.bioontology.org/ontologies/PROCCHEMICAL
iso-15926-2_2003,ISO-15926-2_2003_oil,https://bioportal.bioontology.org/ontologies/ISO-15926-2_2003
bcmo,Breast Cancer-Microbiome Ontology ,https://bioportal.bioontology.org/ontologies/BCMO
ccon,Cerrado concepts and plant community dynamics,https://bioportal.bioontology.org/ontologies/CCON
lda,Ontology of Language Disorder in Autism,https://bioportal.bioontology.org/ontologies/LDA
sk,Digital Forensic,https://bioportal.bioontology.org/ontologies/SK
metpo,METPO,https://bioportal.bioontology.org/ontologies/METPO
incentive-vars,INCENTIVE Variables,https://bioportal.bioontology.org/ontologies/INCENTIVE-VARS
wsio,Web-Service Interaction Ontology,https://bioportal.bioontology.org/ontologies/WSIO
soil-prof,Soil Profile classifiers,https://bioportal.bioontology.org/ontologies/SOIL-PROF
gfo-bio,General Formal Ontology for Biology,https://bioportal.bioontology.org/ontologies/GFO-BIO
carre,CARRE Risk Factor ontology,https://bioportal.bioontology.org/ontologies/CARRE
landform,Landform classifiers,https://bioportal.bioontology.org/ontologies/LANDFORM
opdzimbabwe,OPDZimbabwe,https://bioportal.bioontology.org/ontologies/OPDZIMBABWE
ontovip,Medical image simulation,https://bioportal.bioontology.org/ontologies/OntoVIP
lungmap-human,Anatomic Ontology for Human Lung Maturation,https://bioportal.bioontology.org/ontologies/LUNGMAP-HUMAN
payor,Payor,https://bioportal.bioontology.org/ontologies/PAYOR
dsipf7,DSIP FiledLab7 ,https://bioportal.bioontology.org/ontologies/DSIPF7
onlira,Ontology of Liver for Radiology,https://bioportal.bioontology.org/ontologies/ONLIRA
bko,Bricks ontology,https://bioportal.bioontology.org/ontologies/BKO
medo,Mouse Experimental Design Ontology,https://bioportal.bioontology.org/ontologies/MEDO
sdoed,Social Determits of Education Ontology,https://bioportal.bioontology.org/ontologies/SDOED
episem,Epilepsy Semiology,https://bioportal.bioontology.org/ontologies/EPISEM
sedi,Semantic DICOM Ontology,https://bioportal.bioontology.org/ontologies/SEDI
gmo,Growth Medium Ontology,https://bioportal.bioontology.org/ontologies/GMO
zonmw-admin-md,ZonMW Administrative Metadata Vocabulary,https://bioportal.bioontology.org/ontologies/ZONMW-ADMIN-MD
moc,Material Organic Compound,https://bioportal.bioontology.org/ontologies/MOC
nemo,Neural ElectroMagnetic Ontology,https://bioportal.bioontology.org/ontologies/NEMO
m4m-20-variables,M4M.20 FAIRWare Variables,https://bioportal.bioontology.org/ontologies/M4M-20-VARIABLES
repos,repository,https://bioportal.bioontology.org/ontologies/REPOS
hravs,HuBMAP Research Attributes Value Set,https://bioportal.bioontology.org/ontologies/HRAVS
case-base-onto,Case-base ontology for gastric dystemperament in Persian medicine,https://bioportal.bioontology.org/ontologies/CASE-BASE-ONTO
onl-msa,Mental State Assessment,https://bioportal.bioontology.org/ontologies/ONL-MSA
xref-funder-reg,CrossRef Funder Registry,https://bioportal.bioontology.org/ontologies/XREF-FUNDER-REG
dikb,Drug Interaction Knowledge Base Ontology,https://bioportal.bioontology.org/ontologies/DIKB
ebp,EmpowerBP,https://bioportal.bioontology.org/ontologies/EBP
sleep,SLEEP ontology,https://bioportal.bioontology.org/ontologies/SLEEP
henegeo,Head and Neck Cancer - Clinical and Gene Ontology,https://bioportal.bioontology.org/ontologies/HENEGEO
